SUBSCRIPTION_DATE,SUBSCRIPTION_COUNTY,SUBSCRIBER_DOMESTIC_FOREIGN,LONGITUDE,LATITUDE,NUMBER_OF_SUBSCRIBER
2020-11-26,SULTANGAZİ,Yerli,28.86416,41.09205,1
2020-11-20,SARIYER,Yerli,29.05301,41.10819,1
2021-06-08,FATİH,Yerli,28.972923,41.018207,5
2018-07-09,SANCAKTEPE,Yerli,29.233057,40.978484,2
2021-06-29,BEYOĞLU,Yabancı,28.976729,41.021744,2
2021-04-10,GÜNGÖREN,Yerli,28.88852,41.01687,2
2020-12-21,EYÜPSULTAN,Yerli,28.92817,41.03368,2
2020-11-04,KARTAL,Yerli,29.33885,41.07742,1
2020-10-30,BAHÇELİEVLER,Yerli,28.86388,40.99545,3
2021-07-09,ZEYTİNBURNU,Yerli,28.920379,40.990971,1
2020-12-30,BAKIRKÖY,Yerli,28.80734,40.96082,1
2021-04-06,BEYOĞLU,Yerli,28.95146,41.05828,2
2021-04-13,FATİH,Yerli,28.951178,41.00012,6
2019-08-24,ŞİŞLİ,Yerli,28.986104,41.066846,1
2020-12-28,ÜSKÜDAR,Yabancı,29.02439,41.01325,1
2021-06-12,FATİH,Yabancı,28.971066,41.016151,1
2021-01-31,SARIYER,Yerli,29.0389,41.16003,1
2021-02-09,BEYOĞLU,Yerli,28.94906,41.05777,1
2021-06-23,EYÜPSULTAN,Yerli,28.932804,41.046441,5
2021-06-12,FATİH,Yabancı,28.977784,41.00683,36
2021-02-18,ÜSKÜDAR,Yerli,29.00854,41.02375,1
2021-01-17,ŞİŞLİ,Yerli,28.99025,41.0482,1
2020-02-15,KÜÇÜKÇEKMECE,Yerli,28.472943,41.033105,1
2018-06-03,EYÜP SULTAN,Yerli,28.933511,41.047359,42
2019-08-30,SARIYER,Yerli,29.055617,41.143438,1
2018-02-05,BEYOĞLU,Yabancı,28.989684,41.031331,3
2020-12-15,BEYOĞLU,Yerli,28.96927,41.02979,1
2021-07-03,KÜÇÜKÇEKMECE,Yerli,28.793358,41.008056,14
2019-07-04,MALTEPE,Yabancı,29.121198,40.924531,2
2021-04-05,FATİH,Yerli,28.95486,41.01432,2
2021-01-05,SULTANGAZİ,Yerli,28.86757,41.08744,3
2021-05-07,FATİH,Yerli,28.933466,41.015149,2
2020-10-27,FATİH,Yerli,28.932981,41.015653,2
2021-03-03,ZEYTİNBURNU,Yerli,28.90399,40.99453,2
2020-12-28,ÜMRANİYE,Yerli,29.12473,41.0213,1
2021-06-09,AVCILAR,Yerli,28.721574,40.99691,2
2021-02-28,FATİH,Yabancı,28.97778,41.00683,40
2019-10-15,BAŞAKŞEHİR,Yerli,29.011473,41.080041,1
2020-12-23,BEYOĞLU,Yerli,28.9668,41.02985,1
2020-11-20,FATİH,Yerli,28.97256,41.01019,1
2018-08-27,BAKIRKÖY,Yerli,28.85035,40.98367,1
2021-07-15,ÇEKMEKÖY,Yerli,29.229406,41.029472,2
2017-10-30,EYÜP SULTAN,Yerli,28.933511,41.047359,4
2018-07-23,ESENLER,Yerli,28.873136,41.053895,1
2019-03-24,KÜÇÜKÇEKMECE,Yerli,28.794421,41.009518,1
2021-05-14,EYÜPSULTAN,Yerli,28.949455,41.078172,18
2021-07-15,GÜNGÖREN,Yerli,28.867085,41.013874,1
2018-08-12,BEYOĞLU,Yerli,28.989684,41.031331,4
2018-12-04,EYÜP SULTAN,Yerli,28.926066,41.083861,1
2021-01-23,FATİH,Yerli,28.96677,41.00919,1
2021-07-06,KADIKÖY,Yerli,29.109254,40.958388,2
2018-09-07,EYÜP SULTAN,Yerli,28.926066,41.083861,2
2021-07-19,ESENLER,Yabancı,28.881976,41.038348,2
2021-02-01,AVCILAR,Yerli,28.72181,40.98007,1
2020-12-26,GAZİOSMANPAŞA,Yerli,28.9136,41.05814,2
2020-10-30,BAHÇELİEVLER,Yerli,28.88041,41.00217,1
2019-04-08,KARTAL,Yerli,29.161455,40.905838,4
2021-04-10,ESENLER,Yerli,28.87899,41.05301,2
2021-06-16,FATİH,Yerli,28.949292,41.011242,1
2020-11-09,AVCILAR,Yabancı,28.72443,40.98409,1
2021-01-28,ESENLER,Yerli,28.86757,41.05403,1
2020-06-29,FATİH,Yerli,28.951582,41.005137,1
2020-12-03,BEŞİKTAŞ,Yerli,29.00548,41.04009,1
2017-10-22,EYÜP SULTAN,Yerli,28.921595,41.080995,4
2020-10-27,SARIYER,Yerli,29.053605,41.107864,1
2021-05-05,SULTANGAZİ,Yerli,28.905229,41.09394,4
2021-02-01,KÜÇÜKÇEKMECE,Yerli,28.79054,41.03172,1
2020-01-29,FATİH,Yerli,28.943655,40.998944,8
2020-12-19,BEYOĞLU,Yabancı,28.98566,41.03705,5
2021-04-15,ŞİŞLİ,Yerli,28.994621,41.061808,4
2021-01-07,FATİH,Yerli,28.95648,41.01626,1
2021-05-22,ZEYTİNBURNU,Yerli,28.922887,41.021059,2
2020-11-03,BAĞCILAR,Yerli,28.86979,41.03329,2
2019-06-03,FATİH,Yerli,28.945011,41.009663,2
2020-10-31,FATİH,Yabancı,28.97397,41.0176,3
2020-11-17,BAYRAMPAŞA,Yerli,28.88683,41.04874,1
2021-05-28,BEŞİKTAŞ,Yerli,29.019256,41.048836,1
2019-06-18,SANCAKTEPE,Yerli,29.245335,41.015681,4
2021-07-13,EYÜPSULTAN,Yabancı,28.935165,41.05043,1
2018-03-05,BEYOĞLU,Yerli,28.989684,41.031331,1
2018-07-25,İSTANBUL,Yabancı,28.58272,41.01418,2
2021-07-05,ŞİLE,Yerli,29.850241,41.137578,3
2020-03-10,BEYOĞLU,Yerli,28.582684,41.012259,1
2021-06-14,ŞİŞLİ,Yabancı,29.011473,41.080041,3
2019-10-14,ESENLER,Yerli,28.873136,41.053895,4
2020-12-07,BEYLİKDÜZÜ,Yerli,28.6735,41.00614,1
2021-04-24,MALTEPE,Yerli,29.121198,40.924531,2
2021-07-19,KÜÇÜKÇEKMECE,Yerli,28.796248,41.044773,5
2021-07-14,GAZİOSMANPAŞA,Yerli,28.919846,41.058001,4
2018-06-24,KARTAL,Yerli,29.187151,40.888024,1
2020-12-09,SULTANBEYLİ,Yerli,29.26665,40.96714,8
2019-09-08,BEYOĞLU,Yerli,28.94027,41.04725,3
2020-11-01,ESENLER,Yerli,28.89472,41.0406,1
2021-07-13,BAHÇELİEVLER,Yerli,28.835378,40.992755,3
2021-01-06,ZEYTİNBURNU,Yerli,28.90951,41.01055,1
2021-02-10,ŞİŞLİ,Yerli,28.99246,41.06409,3
2021-04-09,FATİH,Yabancı,28.96279,41.00249,2
2020-11-21,KÜÇÜKÇEKMECE,Yerli,28.79624,41.04477,1
2021-03-07,ŞİLE,Yerli,29.61541,41.17239,1
2021-07-18,FATİH,Yerli,28.965208,41.009485,8
2021-06-22,ÜMRANİYE,Yerli,29.163593,41.01637,4
2018-12-21,BAKIRKÖY,Yabancı,28.820556,40.978551,5
2019-02-26,SANCAKTEPE,Yerli,29.245335,41.015681,2
2020-10-31,GAZİOSMANPAŞA,Yerli,28.90218,41.06159,1
2021-06-26,ÇATALCA,Yabancı,28.466635,41.13554,1
2020-12-23,EYÜPSULTAN,Yerli,28.94468,41.07097,5
2021-07-10,ÜMRANİYE,Yerli,29.104731,41.024958,1
2021-06-01,BAĞCILAR,Yerli,28.869792,41.033293,3
2019-05-28,BAKIRKÖY,Yerli,28.884828,40.999602,1
2021-05-29,ARNAVUTKÖY,Yerli,28.751046,41.179543,1
2020-02-20,ATAŞEHİR,Yerli,29.147233,40.977902,1
2021-06-27,BEYOĞLU,Yerli,28.989436,41.031482,1
2019-08-31,EYÜP SULTAN,Yabancı,28.933511,41.047359,2
2021-05-10,KAĞITHANE,Yerli,28.970873,41.07938,4
2018-12-28,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,1
2021-05-24,SANCAKTEPE,Yerli,29.254914,41.013775,2
2021-02-24,SULTANGAZİ,Yerli,28.8767,41.09774,1
2020-11-18,FATİH,Yabancı,28.97549,41.0081,5
2021-01-08,BAĞCILAR,Yerli,28.86065,41.03274,1
2020-12-10,ŞİŞLİ,Yerli,28.98828,41.04555,3
2021-06-05,BAHÇELİEVLER,Yerli,28.835378,40.992755,3
2019-05-07,EYÜP SULTAN,Yerli,28.933511,41.047359,4
2020-11-13,ZEYTİNBURNU,Yerli,28.88871,41.00001,4
2021-02-06,FATİH,Yabancı,28.97821,41.01181,1
2021-06-23,BEŞİKTAŞ,Yerli,29.007688,41.04247,4
2018-12-01,ÜMRANİYE,Yerli,29.105734,41.017041,1
2021-06-11,AVCILAR,Yerli,28.705535,40.995034,1
2021-01-20,TUZLA,Yerli,29.30279,40.84987,3
2021-05-16,ZEYTİNBURNU,Yerli,28.921261,41.006122,2
2021-05-27,ŞİŞLİ,Yerli,28.986104,41.066846,1
2021-05-31,ÜSKÜDAR,Yabancı,29.063421,41.021925,1
2020-11-07,BEYLİKDÜZÜ,Yerli,28.62091,41.03665,1
2021-01-05,FATİH,Yabancı,28.96677,41.00919,4
2020-11-19,BEYOĞLU,Yabancı,28.58266,41.01226,1
2021-01-25,FATİH,Yerli,28.95685,41.01314,1
2021-04-19,ATAŞEHİR,Yerli,29.147271,40.977937,2
2021-07-04,KARTAL,Yerli,29.211692,40.907168,2
2018-01-01,BAKIRKÖY,Yerli,28.820556,40.978551,5
2021-06-30,FATİH,Yabancı,28.975497,41.0081,1
2021-07-09,BAYRAMPAŞA,Yerli,28.886832,41.048746,1
2018-06-02,BAKIRKÖY,Yerli,28.884828,40.999602,3
2019-10-02,ZEYTİNBURNU,Yerli,28.920379,40.990971,2
2018-03-06,BAKIRKÖY,Yerli,28.884828,40.999602,3
2019-08-21,KAĞITHANE,Yabancı,28.573054,41.035648,2
2020-12-28,GAZİOSMANPAŞA,Yerli,28.91707,41.05763,1
2021-06-23,BAYRAMPAŞA,Yerli,28.910331,41.044596,1
2020-11-20,ŞİŞLİ,Yabancı,29.01554,41.07254,1
2021-06-17,EYÜPSULTAN,Yerli,28.944687,41.070979,4
2020-12-23,SANCAKTEPE,Yerli,29.22116,40.98211,1
2021-06-14,BAKIRKÖY,Yabancı,28.858946,40.975509,2
2021-06-28,ÜSKÜDAR,Yerli,29.014881,41.027275,15
2021-03-29,BEYKOZ,Yerli,29.09443,41.13153,2
2021-07-11,EYÜPSULTAN,Yerli,28.941247,41.05676,2
2020-12-12,FATİH,Yabancı,28.97352,41.01751,2
2019-08-24,BAKIRKÖY,Yerli,28.884828,40.999602,1
2020-12-24,FATİH,Yerli,28.97292,41.0182,1
2021-04-14,ZEYTİNBURNU,Yerli,28.888716,41.000016,6
2020-11-18,KADIKÖY,Yerli,29.05554,40.99845,1
2018-06-13,İSTANBUL,Yerli,28.58272,41.01418,17
2021-01-07,SULTANGAZİ,Yerli,28.86224,41.10459,2
2021-06-13,EYÜPSULTAN,Yabancı,28.943774,41.039619,1
2021-03-31,BEYOĞLU,Yerli,28.98225,41.02837,2
2020-11-11,BAYRAMPAŞA,Yerli,28.89229,41.0378,1
2020-11-05,EYÜPSULTAN,Yerli,28.9258,41.07868,3
2017-11-25,EYÜP SULTAN,Yerli,28.948922,41.082908,1
2020-10-29,FATİH,Yerli,28.97256,41.01019,1
2020-11-13,EYÜPSULTAN,Yerli,28.92997,41.02716,2
2021-07-07,BAHÇELİEVLER,Yerli,28.81876,41.012851,1
2021-01-04,ŞİLE,Yerli,29.47136,41.18722,23
2021-03-06,FATİH,Yerli,28.94314,41.01095,1
2018-12-03,SARIYER,Yerli,29.090822,41.243239,1
2019-08-14,ŞİŞLİ,Yabancı,29.011473,41.080041,1
2021-05-01,FATİH,Yerli,28.970257,41.017572,6
2021-07-18,ÜSKÜDAR,Yabancı,29.069071,41.027853,3
2019-06-22,BEYOĞLU,Yerli,28.94027,41.04725,1
2021-06-02,BAKIRKÖY,Yerli,28.884828,40.999602,1
2021-07-03,ZEYTİNBURNU,Yerli,28.906268,40.984978,1
2021-06-02,FATİH,Yerli,28.946583,41.0101,1
2018-11-08,SANCAKTEPE,Yerli,29.245335,41.015681,1
2017-12-20,BAKIRKÖY,Yabancı,28.820556,40.978551,7
2021-01-18,BEYOĞLU,Yerli,28.98943,41.03148,1
2021-07-01,BEYOĞLU,Yabancı,28.976729,41.021744,5
2019-03-30,ESENLER,Yerli,28.888605,41.037593,2
2021-02-23,PENDİK,Yerli,29.26177,40.88694,2
2021-07-12,FATİH,Yerli,28.939853,41.019603,1
2018-05-02,KÜÇÜKÇEKMECE,Yerli,28.794331,41.009652,1
2021-02-02,BAKIRKÖY,Yerli,28.87386,40.98088,2
2021-06-07,BEYOĞLU,Yabancı,28.992646,41.034326,2
2021-06-08,BAŞAKŞEHİR,Yerli,28.753078,41.069591,2
2020-11-15,BEYOĞLU,Yerli,28.9668,41.02985,3
2021-06-24,SULTANGAZİ,Yerli,28.870156,41.08674,1
2020-12-29,BEYOĞLU,Yabancı,28.98061,41.02689,2
2021-01-18,KÜÇÜKÇEKMECE,Yerli,28.79775,40.99903,3
2019-07-25,ŞİŞLİ,Yerli,28.989035,41.057795,3
2021-01-07,ÜSKÜDAR,Yabancı,29.01488,41.02727,4
2021-03-03,GÜNGÖREN,Yerli,28.87863,41.0213,1
2020-11-24,ÜSKÜDAR,Yerli,29.02614,41.03253,1
2018-06-19,BEYOĞLU,Yerli,28.989684,41.031331,2
2018-05-20,EYÜP SULTAN,Yerli,28.921595,41.080995,5
2021-06-01,ZEYTİNBURNU,Yerli,28.911086,41.016526,1
2020-11-03,BEŞİKTAŞ,Yerli,29.04418,41.07547,3
2021-06-09,EYÜPSULTAN,Yerli,28.936568,41.031277,1
2018-07-15,İSTANBUL,Yerli,28.58272,41.01418,24
2021-02-19,BEYOĞLU,Yerli,28.97478,41.02224,2
2021-06-22,FATİH,Yabancı,28.959765,41.009561,2
2021-02-06,FATİH,Yabancı,28.97778,41.00683,31
2021-05-25,FATİH,Yerli,28.959765,41.009561,1
2018-03-27,BEYOĞLU,Yabancı,28.989684,41.031331,3
2019-07-02,EYÜP SULTAN,Yerli,28.933511,41.047359,6
2021-05-24,ZEYTİNBURNU,Yerli,28.922887,41.021059,1
2020-12-08,FATİH,Yerli,28.97389,41.01758,3
2019-02-16,MALTEPE,Yerli,29.121198,40.924531,1
2019-09-20,EYÜP SULTAN,Yerli,28.926066,41.083861,1
2020-11-12,FATİH,Bilinmiyor,28.95117,41.00012,1
2021-06-21,ZEYTİNBURNU,Yabancı,28.890222,41.001486,1
2018-11-29,BAKIRKÖY,Yabancı,28.820556,40.978551,6
2021-01-04,SULTANBEYLİ,Yerli,29.26694,40.96912,1
2020-03-04,AVCILAR,Yerli,28.725479,40.985393,1
2020-11-10,FATİH,Yabancı,28.97352,41.01751,2
2021-06-08,ÜMRANİYE,Yerli,29.096935,41.025962,5
2020-11-09,SULTANBEYLİ,Yerli,29.26199,40.96927,1
2019-03-16,SANCAKTEPE,Yerli,29.245335,41.015681,6
2021-07-11,ZEYTİNBURNU,Yerli,28.888716,41.000016,38
2020-02-24,KARTAL,Yerli,29.189967,40.892454,4
2021-05-05,SARIYER,Yabancı,29.053011,41.108199,14
2020-11-12,ÜMRANİYE,Yerli,29.12132,41.02092,2
2018-09-27,BEŞİKTAŞ,Yerli,29.00736,41.041218,2
2021-02-03,AVCILAR,Yerli,28.71296,40.99353,2
2021-07-17,ESENLER,Yerli,28.894728,41.040605,2
2021-05-14,BEYOĞLU,Yabancı,28.977381,41.033458,14
2020-12-25,AVCILAR,Yerli,28.72443,40.98409,1
2021-02-24,FATİH,Bilinmiyor,28.97778,41.00683,1
2020-10-29,KARTAL,Yerli,29.18715,40.88802,1
2021-04-23,BAKIRKÖY,Yerli,28.873867,40.980883,4
2021-04-11,GAZİOSMANPAŞA,Yerli,28.89354,41.07914,2
2021-06-19,KÜÇÜKÇEKMECE,Yerli,28.779952,41.002673,1
2021-07-10,SULTANGAZİ,Yerli,28.862245,41.104596,7
2020-12-09,KÜÇÜKÇEKMECE,Yerli,28.76777,41.00191,14
2018-09-17,EYÜP SULTAN,Yerli,28.933511,41.047359,7
2020-11-24,ÜSKÜDAR,Yerli,29.0679,41.0274,1
2020-10-30,BEŞİKTAŞ,Yabancı,29.00768,41.04247,1
2021-06-15,BEYLİKDÜZÜ,Yabancı,28.643542,40.998364,1
2021-04-06,EYÜPSULTAN,Yerli,28.9328,41.04644,4
2021-06-23,PENDİK,Yerli,29.252024,40.891037,3
2021-06-29,SULTANBEYLİ,Yerli,29.261993,40.96927,1
2019-07-23,FATİH,Yerli,28.972482,41.007712,2
2021-05-30,GÜNGÖREN,Yerli,28.863745,41.023715,1
2021-01-03,ŞİŞLİ,Yerli,29.01147,41.08004,1
2019-06-13,KARTAL,Yerli,29.189967,40.892454,3
2020-11-10,ÇATALCA,Yerli,28.46099,41.14402,1
2021-02-10,KARTAL,Yerli,29.16138,40.90592,2
2021-07-04,FATİH,Yerli,28.938473,41.012684,7
2021-06-15,BEŞİKTAŞ,Yerli,29.044642,41.067514,2
2020-11-27,KÜÇÜKÇEKMECE,Yabancı,28.77166,40.9906,2
2021-06-08,SULTANGAZİ,Yerli,28.876316,41.107116,3
2021-07-10,SULTANGAZİ,Yerli,28.880016,41.107693,2
2021-04-12,BEŞİKTAŞ,Yerli,29.00986,41.08736,2
2020-11-02,KADIKÖY,Yerli,29.05554,40.99845,1
2018-10-31,EYÜP SULTAN,Yabancı,28.933511,41.047359,2
2020-12-08,KADIKÖY,Yabancı,29.02399,40.99213,3
2021-07-01,BEŞİKTAŞ,Yerli,29.00548,41.040095,2
2020-11-29,EYÜPSULTAN,Yerli,28.92817,41.03368,3
2021-04-19,ÇATALCA,Yerli,28.474022,41.368506,2
2021-01-29,FATİH,Yabancı,28.94929,41.01124,1
2020-10-28,ZEYTİNBURNU,Yerli,28.9037,40.990178,12
2021-06-17,EYÜPSULTAN,Yerli,28.957179,41.0282,1
2021-06-01,EYÜPSULTAN,Yerli,28.932578,41.053734,2
2021-06-10,KARTAL,Yerli,29.195645,40.886508,2
2020-11-05,ZEYTİNBURNU,Yerli,28.89081,41.00299,1
2021-05-27,ÜSKÜDAR,Yerli,29.011697,41.01211,3
2021-07-08,FATİH,Yabancı,28.978365,41.008506,1
2020-12-20,GAZİOSMANPAŞA,Yerli,28.9136,41.05814,1
2018-04-07,FATİH,Yerli,28.941171,41.017758,1
2020-11-30,FATİH,Yerli,28.95394,41.00954,3
2021-07-04,SARIYER,Yerli,28.981998,41.068341,2
2019-04-10,FATİH,Yerli,28.972482,41.007712,1
2021-01-04,ZEYTİNBURNU,Yabancı,28.9037,40.99017,1
2020-11-03,BEŞİKTAŞ,Yerli,29.04464,41.06751,2
2018-08-30,BEYOĞLU,Yerli,28.989684,41.031331,2
2019-02-06,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,3
2020-11-07,BEYOĞLU,Yerli,28.969,41.02396,1
2018-11-09,FATİH,Yerli,28.941171,41.017758,3
2021-01-03,ŞİŞLİ,Yerli,28.99494,41.06527,1
2020-12-18,ŞİŞLİ,Yerli,28.59289,41.03598,2
2021-01-02,AVCILAR,Yerli,28.73116,40.98015,1
2021-07-20,FATİH,Yerli,28.965208,41.009485,2
2021-01-29,FATİH,Yabancı,28.94026,41.0118,1
2021-04-06,EYÜPSULTAN,Yerli,28.93257,41.05373,10
2020-11-02,FATİH,Yabancı,28.951,41.01654,2
2021-07-18,ADALAR,Yabancı,29.12765,40.874414,1
2021-06-15,BAYRAMPAŞA,Yerli,28.907544,41.056851,1
2020-12-28,ARNAVUTKÖY,Yerli,28.8438,41.12222,1
2015-11-21,KADIKÖY,Yerli,29.023297,40.593952,1
2021-07-01,ÇEKMEKÖY,Yerli,29.185173,41.023395,1
2021-07-03,BAĞCILAR,Yerli,28.858637,41.050171,3
2021-04-19,FATİH,Yabancı,28.953944,41.009543,4
2021-06-27,ESENLER,Yabancı,28.881976,41.038348,2
2019-06-20,EYÜP SULTAN,Yabancı,28.933511,41.047359,3
2021-07-05,KÜÇÜKÇEKMECE,Yerli,28.765303,40.9999,1
2021-01-05,GAZİOSMANPAŞA,Yerli,28.89745,41.06885,1
2021-06-14,KADIKÖY,Yerli,29.023992,40.99213,9
2017-10-22,BEYOĞLU,Yerli,28.94027,41.04725,2
2021-04-05,ÜMRANİYE,Yerli,29.2378,41.05315,2
2021-07-19,BEYKOZ,Yerli,29.09185,41.134104,1
2021-03-06,BAKIRKÖY,Yerli,28.80734,40.96082,3
2020-09-07,BAKIRKÖY,Yabancı,28.820556,40.978551,1
2021-05-26,KÜÇÜKÇEKMECE,Yerli,28.782957,41.021926,1
2021-02-19,KÜÇÜKÇEKMECE,Yerli,28.77166,40.9906,1
2021-07-11,EYÜPSULTAN,Yerli,28.929616,41.033459,1
2018-04-06,SANCAKTEPE,Yerli,29.245335,41.015681,4
2021-01-01,KARTAL,Yerli,29.18934,40.88982,1
2021-07-02,ÜMRANİYE,Yerli,29.118248,41.040737,24
2021-01-22,BAYRAMPAŞA,Yerli,28.88755,41.05075,1
2021-06-14,FATİH,Yabancı,28.975497,41.0081,1
2021-03-03,ESENLER,Yerli,28.87825,41.06102,2
2021-03-06,FATİH,Yerli,28.97256,41.01019,1
2020-12-24,FATİH,Yerli,28.55426,41.0143,1
2018-08-24,İSTANBUL,Yerli,28.58272,41.01418,38
2020-11-05,SANCAKTEPE,Yerli,29.24496,41.01475,2
2018-07-28,KARTAL,Yerli,29.187151,40.888024,4
2021-03-09,BAHÇELİEVLER,Yerli,28.84548,40.99203,8
2021-04-06,EYÜPSULTAN,Yerli,28.92817,41.03368,2
2021-02-05,BAHÇELİEVLER,Yerli,28.83537,40.99275,2
2020-10-29,KARTAL,Yerli,29.14665,40.90128,3
2021-05-15,ÜMRANİYE,Yerli,29.163593,41.01637,2
2021-02-19,BEYOĞLU,Yerli,28.969,41.02396,4
2021-05-12,EYÜPSULTAN,Yabancı,28.944987,41.087819,4
2018-08-28,MALTEPE,Yabancı,29.121198,40.924531,1
2021-07-12,FATİH,Yerli,28.956106,41.015937,1
2021-01-26,BEYLİKDÜZÜ,Yerli,28.63858,41.01847,1
2021-07-12,FATİH,Yerli,28.975497,41.0081,1
2021-04-19,BAKIRKÖY,Yabancı,28.78744,40.975036,2
2018-11-04,EYÜP SULTAN,Yerli,28.948922,41.082908,1
2021-07-04,SİLİVRİ,Yerli,28.241423,41.075487,3
2021-02-03,AVCILAR,Yerli,28.70553,40.99503,1
2019-04-10,SARIYER,Yerli,29.090822,41.243239,1
2021-07-18,BAŞAKŞEHİR,Yerli,28.72489,41.072225,1
2018-01-12,EYÜP SULTAN,Yerli,28.933511,41.047359,3
2021-07-13,AVCILAR,Yerli,28.694133,40.99984,1
2018-08-29,BAKIRKÖY,Yerli,28.884828,40.999602,1
2021-07-17,AVCILAR,Yabancı,28.694133,40.99984,1
2020-11-30,SARIYER,Yerli,29.05561,41.14343,1
2021-01-22,GÜNGÖREN,Yerli,28.87111,41.01739,1
2021-06-13,ŞİLE,Yerli,29.491901,41.172388,2
2020-12-26,ÜSKÜDAR,Yerli,29.02512,41.01409,1
2021-06-03,AVCILAR,Yerli,28.714128,40.991049,1
2021-05-26,BEYOĞLU,Yerli,28.977381,41.033458,7
2021-07-04,FATİH,Yerli,28.949292,41.011242,6
2018-08-26,BEŞİKTAŞ,Yerli,29.00736,41.041218,2
2021-02-02,FATİH,Yerli,28.97025,41.01757,16
2021-07-17,BEŞİKTAŞ,Yerli,29.044642,41.067514,1
2020-02-27,EYÜP SULTAN,Yerli,28.926066,41.083861,1
2018-08-02,BEYOĞLU,Yabancı,28.989684,41.031331,1
2021-05-25,BÜYÜKÇEKMECE,Yerli,28.578171,41.020364,2
2020-11-09,MALTEPE,Yerli,29.1113,40.93623,1
2019-04-28,ŞİŞLİ,Yerli,28.989035,41.057795,1
2020-12-21,ESENLER,Yerli,28.8936,41.04011,5
2020-01-08,KAĞITHANE,Yerli,28.922037,41.004253,7
2021-02-26,SARIYER,Yerli,29.03983,41.14722,1
2017-11-29,BEYKOZ,Yerli,29.138382,41.075281,1
2021-05-17,KARTAL,Yerli,29.187151,40.888024,8
2021-06-22,KADIKÖY,Yerli,29.055545,40.998452,1
2021-01-30,GÜNGÖREN,Yerli,28.86374,41.02371,1
2021-06-18,BAKIRKÖY,Yerli,28.787062,40.972466,2
2021-03-01,SULTANBEYLİ,Yerli,29.26694,40.96912,1
2021-04-20,ESENLER,Yerli,28.878257,41.06102,4
2021-06-09,SANCAKTEPE,Yerli,29.229558,40.992531,10
2019-07-03,ATAŞEHİR,Yerli,29.147233,40.977902,1
2021-04-23,FATİH,Yerli,28.949292,41.011242,6
2019-05-21,KAĞITHANE,Yerli,28.573054,41.035648,2
2018-03-14,BAKIRKÖY,Yerli,28.820556,40.978551,2
2018-07-20,BAKIRKÖY,Yerli,28.820556,40.978551,8
2021-02-09,ZEYTİNBURNU,Yerli,28.90626,40.98497,2
2018-03-21,SANCAKTEPE,Yerli,29.245335,41.015681,3
2021-01-07,ÜMRANİYE,Yerli,29.11824,41.04073,8
2019-11-20,KARTAL,Yerli,29.161455,40.905838,1
2019-01-04,BAKIRKÖY,Yerli,28.884828,40.999602,4
2021-06-03,BEŞİKTAŞ,Yabancı,29.00548,41.040095,1
2021-02-03,KÜÇÜKÇEKMECE,Yerli,28.77217,41.02215,2
2020-10-28,ZEYTİNBURNU,Yerli,28.929229,41.025586,1
2021-07-03,BAĞCILAR,Yerli,28.860657,41.03274,4
2021-07-03,SANCAKTEPE,Yerli,29.254897,41.012137,1
2019-03-02,AVCILAR,Yerli,28.731161,40.980151,2
2018-06-13,MALTEPE,Yerli,29.121198,40.924531,32
2021-06-06,GAZİOSMANPAŞA,Yerli,28.897455,41.068858,8
2021-06-22,KADIKÖY,Yerli,29.053326,40.967629,10
2021-07-11,EYÜPSULTAN,Yerli,28.932804,41.046441,4
2020-12-16,FATİH,Yerli,28.95521,41.01154,1
2021-05-20,ZEYTİNBURNU,Yabancı,28.9037,40.990178,2
2018-06-01,SANCAKTEPE,Yerli,29.233057,40.978484,3
2019-09-12,EYÜP SULTAN,Yerli,28.933511,41.047359,7
2021-07-05,AVCILAR,Yerli,28.721812,40.980073,2
2021-03-31,KÜÇÜKÇEKMECE,Yerli,28.76777,41.00191,16
2021-04-22,ZEYTİNBURNU,Yerli,28.896656,40.985878,2
2021-04-28,ESENLER,Yerli,28.879916,41.053893,2
2020-04-14,ŞİŞLİ,Yerli,28.981998,41.068341,1
2021-02-11,BEYOĞLU,Yerli,28.97738,41.03345,13
2021-02-22,FATİH,Yabancı,28.98077,41.01418,1
2021-03-02,FATİH,Yabancı,28.97119,41.00894,1
2021-01-20,BAHÇELİEVLER,Yerli,28.84288,40.99409,3
2021-05-13,ATAŞEHİR,Yerli,29.148301,40.978116,2
2021-02-07,BEŞİKTAŞ,Yerli,29.00768,41.04247,3
2019-09-04,ZEYTİNBURNU,Yabancı,28.920379,40.990971,1
2019-01-21,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,6
2021-03-31,ESENLER,Yabancı,28.89472,41.0406,2
2021-04-15,FATİH,Yerli,28.91748,41.020437,2
2021-07-05,KÜÇÜKÇEKMECE,Yerli,28.790541,41.031728,16
2021-05-02,BEYLİKDÜZÜ,Yerli,28.645557,41.01478,2
2021-07-08,FATİH,Yabancı,28.98077,41.014188,1
2021-07-17,ÇEKMEKÖY,Yerli,29.185173,41.023395,1
2021-03-02,FATİH,Yabancı,28.95411,41.01552,1
2020-12-28,FATİH,Yabancı,28.951,41.01654,4
2019-02-13,FATİH,Yerli,28.972482,41.007712,1
2021-05-29,FATİH,Yabancı,28.973976,41.017609,3
2020-11-08,ÜSKÜDAR,Yerli,29.03821,41.01496,3
